date,open,high,low,close,adj_close,volume
2017-02-17,233.9500,235.0900,233.9300,235.0900,202.9721,77204100
2017-02-21,235.5200,236.6900,235.5100,236.4900,204.1809,88946100
2017-02-22,236.0200,236.5400,235.8300,236.2800,203.9995,62115200
2017-02-23,236.8800,236.9000,235.5600,236.4400,204.1377,74615900
2017-02-24,235.4600,236.7900,235.4100,236.7400,204.3967,82381600
2017-02-27,236.6400,237.3100,236.3500,237.1100,204.7162,56515400
2017-02-28,236.6700,236.9500,236.0200,236.4700,204.1636,96961900
2017-03-01,238.3900,240.3200,238.3700,239.7800,207.0214,149158200
2017-03-02,239.5600,239.5700,238.2100,238.2700,205.7177,70246000
2017-03-03,238.1700,238.6100,237.7300,238.4200,205.8472,81974300
